,mass,redshift,x,y,z,radius,temp,t_id,id,d_id,is_sf,is_sf_first,mm_prog_id,time,dm,dt,dmdt,dyn_heating
113,30313.431640625,21.99907875061035,0.3136500120162964,0.3925899863243103,0.26282998919487,0.0006750000175088,218.8371821462745,514546.0,101505.0,139330.0,0,0,-1.0,147.24187285531823,,,,0.0
114,2476119.25,15.0,0.326799988746643,0.3821299970149994,0.2467000037431717,0.0029280001763254,2866.2567211433043,512749.0,512749.0,-1.0,1,0,450918.0,253.74185883223876,465671.5,22.07396242885136,21095.96324180351,1.6018036098644223e-28
115,2010447.75,16.001020431518555,0.3275499939918518,0.3823300004005432,0.2477499991655349,0.0027320003136992,2650.599948736166,512749.0,450918.0,512749.0,1,0,385889.0,231.6678964033874,533432.875,18.987911605947204,28093.288302064957,2.4295192756599654e-28
116,1477014.875,16.998559951782227,0.3280799984931946,0.3825500011444092,0.2489400058984756,0.0024650001432746,2284.70272679066,512749.0,385889.0,450918.0,1,0,309653.0,212.6799847974402,353134.375,16.5981957081423,21275.467599575826,2.1586902163961915e-28
117,1123880.5,18.00057029724121,0.3289099931716919,0.3826600015163421,0.2499199956655502,0.002250000135973,2010.2243080589285,512749.0,309653.0,385889.0,1,0,242615.0,196.0817890892979,224477.5625,14.511235540830228,15469.224647921124,1.8149276165397183e-28
118,899402.9375,19.0,0.3291800022125244,0.3827899992465973,0.2507300078868866,0.0020890000741928,1823.8699471808509,512749.0,242615.0,309653.0,1,1,185092.0,181.57055354846767,211044.75,12.807605791256492,16478.079778507567,2.191858657685108e-28
119,688358.1875,19.99958038330078,0.329259991645813,0.3829799890518188,0.2516300082206726,0.0019110001157969,1602.3047550397769,512749.0,185092.0,242615.0,0,0,137708.0,168.76294775721118,282388.0625,11.350404355654462,24879.119161893293,3.7986739428464307e-28
120,405970.125,20.997360229492188,0.3296799957752228,0.3831200003623962,0.2524900138378143,0.0016030000988394,1180.3818131943203,512749.0,137708.0,185092.0,0,0,100102.0,157.41254340155672,123283.5625,10.170670546238483,12121.478317434552,2.311800755969189e-28
121,282686.5625,21.99907875061035,0.330159991979599,0.3832300007343292,0.2531000077724457,0.0014199999859556,969.5446338480772,512749.0,100102.0,137708.0,0,0,69598.0,147.24187285531823,66417.90625,9.097331349510483,7300.81204017856,1.6424803715377609e-28
122,216268.65625,22.99808120727539,0.3304899930953979,0.3832800090312958,0.2538900077342987,0.0012990001123398,846.2354064070412,512749.0,69598.0,100102.0,0,0,45836.0,138.14454150580775,50597.015625,8.220422904162973,6155.038033308085,1.5797731550635351e-28
123,165671.640625,24.0,0.3309600055217743,0.3833500146865845,0.2542600035667419,0.0011890000896528,738.056617781844,512749.0,45836.0,69598.0,0,0,27659.0,129.92411860164478,39388.0625,7.430117858677974,5301.135627881983,1.549090532478095e-28
124,126283.578125,25.001039505004883,0.3312099874019623,0.3833400011062622,0.254610002040863,0.0010860000038519,640.5283219806793,512749.0,27659.0,45836.0,0,0,14342.0,122.4940007429668,62402.984375,12.899844081737768,4837.4991185624895,1.60945462075055e-28
125,63880.59375,27.003360748291016,0.3315500020980835,0.3833099901676178,0.255620002746582,0.0008650000672787,437.96289061166107,512749.0,14342.0,27659.0,0,0,-1.0,109.59415666122904,,,,0.0
126,161044.765625,19.99958038330078,0.3303099870681762,0.3828000128269195,0.2513700127601623,0.0011780000058934,608.36823058028,512749.0,185093.0,242615.0,0,0,137709.0,168.76294775721118,-4328.359375,11.350404355654462,-381.3396632732057,0.0
127,165373.125,20.997360229492188,0.3313300013542175,0.3828099966049194,0.251690000295639,0.001187999965623,648.6390573197976,512749.0,137709.0,185093.0,0,0,100104.0,157.41254340155672,25179.09375,10.170670546238483,2475.6571983655713,6.369349045612352e-29
128,140194.03125,21.99907875061035,0.3321700096130371,0.3829199969768524,0.251910001039505,0.001124000060372,607.4595610297968,512749.0,100104.0,137709.0,0,0,69601.0,147.24187285531823,31059.703125,9.097331349510483,3414.1554189593508,9.703703399078924e-29
129,109134.328125,22.99808120727539,0.3328199982643127,0.3830499947071075,0.2521100044250488,0.0010340000735595,536.3764738813214,512749.0,69601.0,100104.0,0,0,45839.0,138.14454150580775,30940.3046875,8.220422904162973,3763.8336917959855,1.2134032272797349e-28
130,78194.0234375,24.0,0.3328100144863128,0.3831700086593628,0.2524600028991699,0.000925000058487,447.41096374093536,512749.0,45839.0,69601.0,0,0,27664.0,129.92411860164478,30940.29296875,7.430117858677974,4164.172568623984,1.5628890895133192e-28
131,47253.73046875,25.001039505004883,0.3332499861717224,0.3832499980926513,0.2526600062847137,0.0007820000173524,332.6068197313348,512749.0,27664.0,45839.0,0,0,-1.0,122.4940007429668,,,,0.0
132,94089.546875,16.998559951782227,0.330729991197586,0.3816100060939789,0.2481900006532669,0.0009840000420808,364.4187382680576,512749.0,385890.0,450918.0,0,0,309657.0,212.6799847974402,43388.0546875,16.5981957081423,2614.0223582383624,6.641023229334059e-29
133,50701.4921875,18.00057029724121,0.3321200013160705,0.3814800083637237,0.2486200034618377,0.0008010000456124,254.7484673791722,512749.0,309657.0,385890.0,0,0,242622.0,196.0817890892979,-2014.92578125,14.511235540830228,-138.85280654294448,0.0
134,52716.41796875,19.0,0.3332400023937225,0.3816199898719787,0.2491299957036972,0.0008120000129565,275.20412072493883,512749.0,242622.0,309657.0,0,0,185102.0,181.57055354846767,-2029.84765625,12.807605791256492,-158.48767438140064,0.0
135,54746.265625,19.99958038330078,0.3342800140380859,0.3817499876022339,0.2495999932289123,0.0008220000891014,296.3273888666092,512749.0,185102.0,242622.0,0,0,137718.0,168.76294775721118,-2014.92578125,11.350404355654462,-177.52017620819112,0.0
136,56761.19140625,20.997360229492188,0.3354600071907043,0.3827700018882751,0.2498299926519394,0.0008320000488311,317.975849227491,512749.0,137718.0,185102.0,0,0,100113.0,157.41254340155672,22164.17578125,10.170670546238483,2179.2246322881033,8.007759305773783e-29
137,34597.015625,21.99907875061035,0.3362199962139129,0.3830299973487854,0.2501400113105774,0.000705000013113,238.9957275245558,512749.0,100113.0,137718.0,0,0,-1.0,147.24187285531823,,,,0.0
138,59686.56640625,16.001020431518555,0.3256900012493133,0.383459985256195,0.248209998011589,0.0008460000390186,254.1363122948433,512749.0,450919.0,512749.0,1,1,385893.0,231.6678964033874,-5865.66796875,18.987911605947204,-308.91590873599887,0.0
139,65552.234375,16.998559951782227,0.3251599967479706,0.3835799992084503,0.2494699954986572,0.000873000069987,286.3945816911115,512749.0,385893.0,450919.0,0,0,309660.0,212.6799847974402,2611.9375,16.5981957081423,157.3627366448454,4.50967844056411e-30
140,62940.296875,18.00057029724121,0.3250199854373932,0.3835600018501282,0.2507599890232086,0.0008610000368207,294.2503302700581,512749.0,309660.0,385893.0,0,0,242625.0,196.0817890892979,-14522.390625,14.511235540830228,-1000.7687204951216,0.0
141,77462.6875,19.0,0.3250400125980377,0.3833799958229065,0.2519499957561493,0.000923000043258,355.70177131303564,512749.0,242625.0,309660.0,0,0,185105.0,181.57055354846767,6373.140625,12.807605791256492,497.60593266782314,1.4988059048886727e-29
142,71089.546875,19.99958038330078,0.3250499963760376,0.3831700086593628,0.2529999911785126,0.0008970000781118,352.7003901960364,512749.0,185105.0,242625.0,0,0,137721.0,168.76294775721118,16522.3828125,11.350404355654462,1455.6646877755504,4.7372676142368527e-29
143,54567.1640625,20.997360229492188,0.3251700103282928,0.3830200135707855,0.2540799975395202,0.0008210000232793,309.7281590950242,512749.0,137721.0,185105.0,0,0,100117.0,157.41254340155672,12641.79296875,10.170670546238483,1242.965536173565,4.6278020409675933e-29
144,41925.37109375,21.99907875061035,0.3253700137138366,0.3828499913215637,0.2550899982452392,0.0007520000217482,271.6537264369821,512749.0,100117.0,137721.0,0,0,69614.0,147.24187285531823,11194.029296875,9.097331349510483,1230.473956241831,5.229709386528553e-29
145,30731.341796875,22.99808120727539,0.3255400061607361,0.3826499879360199,0.2559599876403808,0.0006779999821446,230.4357373023149,512749.0,69614.0,100117.0,0,0,-1.0,138.14454150580775,,,,0.0
146,34283.58203125,16.001020431518555,0.3276199996471405,0.3826499879360199,0.2492499947547912,0.0007030000560916,175.6061800527344,512749.0,450920.0,512749.0,1,1,385894.0,231.6678964033874,0.0,18.987911605947204,0.0,0.0
147,34283.58203125,16.998559951782227,0.3282400071620941,0.3818700015544891,0.2485599964857101,0.0007030000560916,185.90764313500975,512749.0,385894.0,450920.0,0,0,309662.0,212.6799847974402,-3447.76171875,16.5981957081423,-207.71906654038844,0.0
148,37731.34375,18.00057029724121,0.3287400007247925,0.3824999928474426,0.2477499991655349,0.000726000056602,209.20205009426363,512749.0,309662.0,385894.0,0,0,242627.0,196.0817890892979,6164.181640625,14.511235540830228,424.78682282296757,1.5449025086299555e-29
149,31567.162109375,19.0,0.3292500078678131,0.3831999897956848,0.2474800050258636,0.0006840000278316,195.5155785232813,512749.0,242627.0,309662.0,0,0,-1.0,181.57055354846767,,,,0.0
150,2340298.5,15.0,0.1404300034046173,0.1716399937868118,0.0860200002789497,0.0028729999903589,2760.4605930833413,462394.0,462394.0,-1.0,1,0,397674.0,253.74185883223876,174627.0,22.07396242885136,7910.994709846795,6.12079409483184e-29
151,2165671.5,16.001020431518555,0.1387999951839447,0.1716600060462951,0.0861800014972686,0.0028000001329928,2785.334806288643,462394.0,397674.0,462394.0,1,0,331035.0,231.6678964033874,179104.375,18.987911605947204,9432.547334163,7.957565032981098e-29
152,1986567.125,16.998559951782227,0.137360006570816,0.1716800034046173,0.0863699987530708,0.0027209999971091,2783.8251553951386,462394.0,331035.0,397674.0,1,0,262505.0,212.6799847974402,259701.5,16.5981957081423,15646.369314262429,1.438197952491971e-28
153,1726865.625,18.00057029724121,0.1360200047492981,0.1717800050973892,0.0864999964833259,0.0025969999842345,2676.7231802954643,462394.0,262505.0,331035.0,1,0,203170.0,196.0817890892979,277910.5,14.511235540830228,19151.40163069119,1.94720581517123e-28
154,1448955.125,19.0,0.1349299997091293,0.1717800050973892,0.0865200012922287,0.0024490000214427,2506.461013344255,462394.0,203170.0,262505.0,1,1,153331.0,181.57055354846767,361641.75,12.807605791256492,28236.483531284663,3.2039299125991476e-28
155,1087313.375,19.99958038330078,0.1339100003242492,0.1718000024557113,0.0866800025105476,0.0022249999456107,2173.22791092202,462394.0,153331.0,203170.0,0,0,112696.0,168.76294775721118,1002626.8125,11.350404355654462,88334.01710490769,1.1580969107787338e-27
156,84686.5625,20.997360229492188,0.1333599984645843,0.1712200045585632,0.0859000012278556,0.0009500000160187,415.1797237020656,462394.0,112696.0,153331.0,0,0,80340.0,157.41254340155672,3567.1640625,10.170670546238483,350.7304701575727,1.1278763922928615e-29
157,81119.3984375,21.99907875061035,0.1330099999904632,0.1710499972105026,0.0859400033950805,0.0009370000334456,421.807400109788,462394.0,80340.0,112696.0,0,0,54475.0,147.24187285531823,-58552.2421875,9.097331349510483,-6436.1997972790805,0.0
158,139671.640625,22.99808120727539,0.1327400058507919,0.170860007405281,0.0860999971628189,0.0011230000527575,632.2676696699253,462394.0,54475.0,80340.0,0,0,34546.0,138.14454150580775,22059.703125,8.220422904162973,2683.524118184791,7.968280649584254e-29
159,117611.9375,24.0,0.1324300020933151,0.1707299947738647,0.0861300006508827,0.0010600000387057,587.3430736990302,462394.0,34546.0,54475.0,0,0,19490.0,129.92411860164478,21641.7890625,7.430117858677974,2912.7114097151994,9.541228189116768e-29
160,95970.1484375,25.001039505004883,0.1320499926805496,0.1706400066614151,0.0862800031900405,0.0009910000953823,533.4141499416634,462394.0,19490.0,34546.0,0,0,8544.0,122.4940007429668,31149.25390625,12.899844081737768,2414.700031169199,8.803551955831752e-29
161,64820.89453125,27.003360748291016,0.1312499940395355,0.1703300029039383,0.0868699997663497,0.000869000039529,442.2501751560592,462394.0,8544.0,19490.0,0,0,673.0,109.59415666122904,31373.1328125,15.491689066328775,2025.1589531763573,9.063135817836601e-29
162,33447.76171875,29.998140335083008,0.127369999885559,0.1726599931716919,0.0863299965858459,0.0006970000686123,314.93881804618087,462394.0,673.0,8544.0,0,0,-1.0,94.10246759490026,,,,0.0
163,51432.83203125,19.0,0.1351000070571899,0.1725199967622757,0.0871599987149238,0.0008050000178627,270.71852723798145,462394.0,203171.0,262505.0,1,1,153335.0,181.57055354846767,7626.86328125,12.807605791256492,595.4948493540232,2.0559944034451506e-29
164,43805.96875,19.99958038330078,0.1334699988365173,0.1736100018024444,0.0878100022673606,0.0007630000473,255.40200831658723,462394.0,153335.0,203171.0,0,0,112705.0,168.76294775721118,-21746.265625,11.350404355654462,-1915.9022836192266,0.0
165,65552.234375,20.997360229492188,0.1319800019264221,0.1743399947881698,0.0881600007414817,0.000873000069987,350.0134986953231,462394.0,112705.0,153335.0,0,0,80349.0,157.41254340155672,-20179.109375,10.170670546238483,-1984.0490637525402,0.0
166,85731.34375,21.99907875061035,0.1306799948215484,0.1749400049448013,0.088359996676445,0.0009540000464767,437.64716305438895,462394.0,80349.0,112705.0,0,0,54484.0,147.24187285531823,10149.2578125,9.097331349510483,1115.630224136677,3.7356926380102475e-29
167,75582.0859375,22.99808120727539,0.129270002245903,0.1753199994564056,0.0884300023317337,0.0009150000405497,419.86345957918496,462394.0,54484.0,80349.0,0,0,34555.0,138.14454150580775,9194.03125,8.220422904162973,1118.4377442849045,4.0753733363620993e-29
168,66388.0546875,24.0,0.1281100064516067,0.1754599958658218,0.088529996573925,0.0008760000346228,401.1599111648842,462394.0,34555.0,54484.0,0,0,19500.0,129.92411860164478,22895.51953125,7.430117858677974,3081.4476925839444,1.2213742560758077e-28
169,43492.53515625,25.001039505004883,0.127020001411438,0.1757300049066543,0.0886500030755996,0.000761000032071,314.714620419104,462394.0,19500.0,34555.0,0,0,-1.0,122.4940007429668,,,,0.0
170,35373.1328125,19.99958038330078,0.1334200054407119,0.1736100018024444,0.0875599980354309,0.0007099999929778,221.4714800007158,462394.0,153339.0,203175.0,0,0,112709.0,168.76294775721118,-6447.76171875,11.350404355654462,-568.0644950360646,0.0
171,41820.89453125,20.997360229492188,0.1328500062227249,0.1725700050592422,0.0872699990868568,0.0007510000141337,259.39125944207035,462394.0,112709.0,153339.0,0,0,80352.0,157.41254340155672,-2194.02734375,10.170670546238483,-215.721012078347,0.0
172,44014.921875,21.99907875061035,0.1319500058889389,0.1728599965572357,0.0877199992537498,0.0007640000549145,280.60645048049423,462394.0,80352.0,112709.0,0,0,54487.0,147.24187285531823,-39507.4609375,9.097331349510483,-4342.752772177068,0.0
173,83522.3828125,22.99808120727539,0.1311399936676025,0.1729899942874908,0.0878499969840049,0.0009460000437684,448.7771336252528,462394.0,54487.0,80352.0,0,0,34559.0,138.14454150580775,-33462.6875,8.220422904162973,-4070.6771281869064,0.0
174,116985.0703125,24.0,0.1301999986171722,0.1732500046491623,0.0877600014209747,0.0010580000234767,585.2541936017518,462394.0,34559.0,54487.0,0,0,19505.0,129.92411860164478,39731.34375,7.430117858677974,5347.3369475015725,1.7547612000665346e-28
175,77253.7265625,25.001039505004883,0.1292999982833862,0.1735199987888336,0.0876000002026557,0.0009220000356435,461.5868021323459,462394.0,19505.0,34559.0,0,0,-1.0,122.4940007429668,,,,0.0
176,2204477.5,15.0,0.3811500072479248,0.3291699886322021,0.0945900008082389,0.0028170000296086,2652.596411113336,503701.0,503701.0,-1.0,1,0,441333.0,253.74185883223876,452238.75,22.07396242885136,20487.42954318477,1.617034770745713e-28
177,1752238.75,16.001020431518555,0.3809700012207031,0.3294000029563904,0.094200000166893,0.0026090000756084,2418.4912832304867,503701.0,441333.0,503701.0,1,0,375989.0,231.6678964033874,581641.75,18.987911605947204,30632.212855774196,2.773294533610162e-28
178,1170597.0,16.998559951782227,0.3807600140571594,0.3291699886322021,0.0939999967813491,0.0022809999063611,1956.6420549028555,503701.0,375989.0,441333.0,1,0,301043.0,212.6799847974402,273582.125,16.5981957081423,16482.642439611278,1.8071624451105711e-28
179,897014.875,18.00057029724121,0.3806299865245819,0.328819990158081,0.093699999153614,0.0020870000589638,1729.673795346018,503701.0,301043.0,375989.0,1,0,235242.0,196.0817890892979,165373.125,14.511235540830228,11396.212578500987,1.4414231111423128e-28
180,731641.75,19.0,0.3804999887943268,0.3285199999809265,0.093529999256134,0.0019500001799315,1589.3638655863697,503701.0,235242.0,301043.0,1,0,179054.0,181.57055354846767,138208.9375,12.807605791256492,10791.1611079061,1.5376567888077824e-28
181,593432.8125,19.99958038330078,0.3804700076580047,0.3281599879264831,0.0933400020003318,0.0018190001137554,1451.3867743844462,503701.0,179054.0,235242.0,1,0,132854.0,168.76294775721118,102686.5625,11.350404355654462,9046.951921923765,1.4513770987361994e-28
182,490746.25,20.997360229492188,0.3804199993610382,0.3278299868106842,0.0930899977684021,0.0017070000758394,1339.464179999808,503701.0,132854.0,179054.0,1,0,96197.0,157.41254340155672,84029.84375,10.170670546238483,8261.97676622979,1.4791917033645495e-28
183,406716.40625,21.99907875061035,0.3805600106716156,0.3275200128555298,0.0929299965500831,0.0016030000988394,1235.6405914061424,503701.0,96197.0,132854.0,1,0,66548.0,147.24187285531823,78507.46875,9.097331349510483,8629.725106607708,1.7197440493309855e-28
184,328208.9375,22.99808120727539,0.3805699944496155,0.3272700011730194,0.092739999294281,0.0014930000761523,1117.5383206228828,503701.0,66548.0,96197.0,1,1,43522.0,138.14454150580775,70298.5,8.220422904162973,8551.688984808743,1.90998649713398e-28
